487 "the algebras and query languages for nested relations defined thus" "the algebras and query languages for nested relations defined thus far do not allow us to flatten a relation scheme by disregarding the internal representation of data in real life however the degree in which the structure of certain information such as addresses phone numbers etc is taken into account depends on the particular application and may even vary in time therefore an algebra is proposed that does allow us to simplify relations by disregarding the internal structure of a certain class of information this algebra is based on a careful manipulation of attribute names furthermore the key operator in this algebra called copying allows us to deal with various other common queries in a very uniform manner provided these queries are interpreted as operations on classes of semantically equivalent relations rather than individual relations finally it is shown that the proposed algebra is complete in the sense of bancilhon and paredaens"
488 "the design of systolic algorithms is discussed that is algorithms" "the design of systolic algorithms is discussed that is algorithms that may efficiently be executed by a synchronous array of cells that perform local communications only systolic algorithms are designed through techniques developed in the context of sequential programming heuristics are given that guide the programmer in the design of a variety of efficient solutions"
489 "theoretical results are presented on multipass both lefttoright and alternating" "theoretical results are presented on multipass both lefttoright and alternating multisweep and multivisit attribute grammars for each of these a pure type and a simple type are distinguished the pure attribute grammars are defined by nondeterministic attribute evaluators and the simple ones by the corresponding usual deterministic evaluators the time complexity of deciding membership in these classes of attribute grammars is studied in general this is harder for the pure classes than for the simple ones for which it is either polynomial or npcomplete the expressive power of the eight classes is compared by studying the translations they can compute it is shown that sweeps are more powerful than passes and visits are more powerful than sweeps"
490 "the conjecture of fliess concerning commutative contextfree languages is disproved" "the conjecture of fliess concerning commutative contextfree languages is disproved using a counterexample"
491 "a classical algorithm for finding a minimumcost circulation consists of" "a classical algorithm for finding a minimumcost circulation consists of repeatedly finding a residual cycle of negative cost and canceling it by pushing enough flow around the cycle to saturate an arc we show that a judicious choice of cycles for canceling leads to a polynomial bound on the number of iterations in this algorithm this gives a very simple strongly polynomial algorithm that uses no scaling a variant of the algorithm that uses dynamic trees runs in ogrnmlog nminlognc m log n time on a network of n vertices m arcs and arc costs of maximum absolute value c this bound is comparable to those of the fastest previously known algorithms"
492 "a new equivalence between concurrent processes is proposed it generalizes" "a new equivalence between concurrent processes is proposed it generalizes the wellknown bisimulation equivalence to take into account the distributed nature of processes the result is a noninterleaving semantic theory concurrent processes are differentiated from processes that are nondeterministic but sequential the new equivalence together with its observational version is investigated for a subset of the language ccs and various algebraic characterizations are obtained"
493 "much complexitytheoretic work on parallelism has focused on the class" "much complexitytheoretic work on parallelism has focused on the class nc which is defined in terms of logspaceuniform circuits yet puniform circuit complexity is in some ways a more natural setting for studying feasible parallelism in this paper puniform nc punc is characterized in terms of spacebounded auxpdas and alternating turing machines with bounded access to the input the notions of generalpurpose and specialpurpose computation are considered and a generalpurpose parallel computer for punc is presented it is also shown that nc punc if all tally languages in p are in nc this implies that the nc punc question and the nc p question are both instances of the aspacesn aspacetimesn sno question as a corollary it follows that nc punc implies pspace dtimeno"
494 "valiants learnability model is extended to learning classes of concepts" "valiants learnability model is extended to learning classes of concepts defined by regions in euclidean space en the methods in this paper lead to a unified treatment of some of valiants results along with previous results on distributionfree convergence of certain pattern recognition algorithms it is shown that the essential condition for distributionfree learnability is finiteness of the vapnikchervonenkis dimension a simple combinatorial parameter of the class of concepts to be learned using this parameter the complexity and closure properties of learnable classes are analyzed and the necessary and sufficient conditions are provided for feasible learnability"
495 "we present a new approach to inference in bayesian networks" "we present a new approach to inference in bayesian networks which is based on representing the network using a polynomial and then retrieving answers to probabilistic queries by evaluating and differentiating the polynomial the network polynomial itself is exponential in size but we show how it can be computed efficiently using an arithmetic circuit that can be evaluated and differentiated in time and space linear in the circuit size the proposed framework for inference subsumes one of the most influential methods for inference in bayesian networks known as the treeclustering or jointree method which provides a deeper understanding of this classical method and lifts its desirable characteristics to a much more general setting we discuss some theoretical and practical implications of this subsumption"
496 "let hn be the height of a random binary search" "let hn be the height of a random binary search tree on n nodes we show that there exist constants and such that ehn ln n ln ln n o we also show that varhn o"
497 "it is shown that all centralized absolute moments everbarhn ehnverbar" "it is shown that all centralized absolute moments everbarhn ehnverbar of the height hn of binary search trees of size n and of the saturation level hn are bounded the methods used rely on the analysis of a retarded differential equation of the form u u with the method can also be extended to prove the same result for the height of mary search trees finally the limiting behaviour of the distribution of the height of binary search trees is precisely determined"
498 "the static single assignment ssa form is a program representation" "the static single assignment ssa form is a program representation used in many optimizing compilers the key step in converting a program to ssa form is called placement many algorithms for placement have been proposed in the literature but the relationships between these algorithms are not well understoodin this article we propose a framework within which we systematically derive i properties of the ssa form and ii placement algorithms this framework is based on a new relation called merge which captures succinctly the structure of a programs control flow graph that is relevant to its ssa form the placement algorithms we derive include most of the ones described in the literature as well as several new ones we also evaluate experimentally the performance of some of these algorithms on the spec benchmarkssome of the algorithms described here are optimal for a single variable however their repeated application is not necessarily optimal for multiple variables we conclude the article by describing such an optimal algorithm based on the transitive reduction of the merge relation for multivariable placement in structured programs the problem for general programs remains open"
499 "a new probabilistic failure model for networks of gates is" "a new probabilistic failure model for networks of gates is formulated although this model has not been used previously it supports the proofs of both the positive and negative results appearing in the literature furthermore with respect to this new model the complexity measures of both size and depth are affected by at most constant multiplicative factors when the set of functions that can be computed by gates is changed from one finite and complete basis to another or when the bound on the failure probability of the gates is changed within the limits allowed by the basis or when the bound on the error probability of the network is changed within the limits allowed by the basis and the failure probability of the gates"
500 "jazayeri j acm oct proposes a simpler construction for use" "jazayeri j acm oct proposes a simpler construction for use in the proof by jazayeri et al commun acm dec that the circularity problem for attribute grammars has inherent exponential time complexity the simplification introduces a flaw that invalidates the proof the flaw can be corrected at the cost of eliminating some of the simplification claimed for the new construction"
501 "pearl has shown that in admissible a treesearching the expected" "pearl has shown that in admissible a treesearching the expected number of nodes expanded is bounded above and below by exponential functions of heuristic error an additional assumption required for the validity of pearls argument is given the assumptions significance and interpretation are discussed"
503 "efficient implementations of dijkstras shortest path algorithm are investigated a" "efficient implementations of dijkstras shortest path algorithm are investigated a new data structure called the radix heap is proposed for use in this algorithm on a network with n vertices m edges and nonnegative integer arc costs bounded by c a onelevel form of radix heap gives a time bound for dijkstras algorithm of om n log c a twolevel form of radix heap gives a bound of om n log clog log c a combination of a radix heap and a previously known data structure called a fibonacci heap gives a bound of om na log c the best previously known bounds are om n log n using fibonacci heaps alone and om log log c using the priority queue structure of van emde boas et al"
504 "a replicated data object is a typed object that is" "a replicated data object is a typed object that is stored redundantly at multiple locations in a distributed system each of the objects operations has a set of quorums which are sets of sites whose cooperation is needed to execute that operation a quorum assignment associates each operation with its set of quorums an operations quorums determine its availability and the constraints governing an objects quorum assignments determine the range of availability properties realizable by replication in this paper the restrictions on quorum assignment imposed by three kinds of atomicity mechanisms found in the literature are analyzed serial schemes in which replication and atomicity are implemented independently at different levels in the system static schemes in which the transaction serialization order is predetermined and hybrid schemes in which the serialization order emerges dynamically the following results are derived although serial schemes place the strongest restrictions on concurrency they place the weakest restrictions on availability although hybrid and static mechanisms place incomparable restrictions on concurrency hybrid mechanisms place weaker restrictions on availability bounding the maximum depth of transaction nesting strengthens restrictions on concurrency for all classes but weakens restrictions on availability for hybrid schemes only concurrency and availability are best considered as dual properties a complete analysis of an atomicity mechanism should take both into account"
505 "this paper presents a proof system for firstorder temporal logic" "this paper presents a proof system for firstorder temporal logic the system extends the nonclausal resolution method for ordinary firstorder logic with equality to handle quantifiers and temporal operators soundness and completeness issues are considered the use of the system for verifying concurrent programs is discussed and variants of the system for other modal logics are also described"
506 "this paper concerns the message complexity of broadcast in arbitrary" "this paper concerns the message complexity of broadcast in arbitrary pointtopoint communication networks broadcast is a task initiated by a single processor that wishes to convey a message to all processors in the network the widely accepted model of communication networks in which each processor initially knows the identity of its neighbors but does not know the entire network topology is assumed although it seems obvious that the number of messages required for broadcast in this model equals the number of links no proof of this basic fact has been given before it is shown that the message complexity of broadcast depends on the exact complexity measure if messages of unbounded length are counted at unit cost then broadcast requires thgruharlvuharr messages where v is the set of processors in the network it is proved that if one counts messages of bounded length then broadcast requires thgruharleuharr messages where e is the set of edges in the network assuming an intermediate model in which each vertex knows the topology of the network in radius rgr from itself matching upper and lower bounds of thgrminuharleuharr uharlvuharrthgrlrgr is proved on the number of messages of bounded length required for broadcast both the upper and lower bounds hold for both synchronous and asynchronous network models the same results hold for the construction of spanning trees and various other global tasks"
508 "the maximum concurrent flow problem mcfp is a multicommodity flow" "the maximum concurrent flow problem mcfp is a multicommodity flow problem in which every pair of entities can send and receive flow concurrently the ratio of the flow supplied between a pair of entities to the predefined demand for that pair is called throughput and must be the same for all pairs of entities for a concurrent flow the mcfp objective is to maximize the throughput subject to the capacity constraints we develop a fully polynomialtime approximation scheme for the mcfp for the case of arbitrary demands and uniform capacity computational results are presented it is shown that the problem of associating costs distances to the edges so as to maximize the minimumcost of routing the concurrent flow is the dual of the mcfp a pathcut type duality theorem to expose the combinatorial structure of the mcfp is also derived our duality theorems are proved constructively for arbitrary demands and uniform capacity using the algorithm applications include packetswitched networks and cluster analysis"
509 "an axiomatic algebraic calculus of modules is given that is" "an axiomatic algebraic calculus of modules is given that is based on the operators combinationunion export renaming and taking the visible signature four different models of module algebra are discussed and compared"
510 "the new class of queuing models called synchronized queuing networks" "the new class of queuing models called synchronized queuing networks is proposed for evaluating the performance of multiprogrammed and multitasked multiprocessor systems where workloads consists of parallel programs of similar structure and where the scheduling discipline is firstcomefirstserve pathwise evolution equations are established for these networks that capture the effects of competition for processors and the precedence constraints governing tasks executions a general expression is deduced for the stability condition of such queuing networks under general statistical assumptions basically the stationarity and the ergodicity of input sequences which yields the maximum program throughput of the multiprocessor system or equivalently the maximum rate at which programs can be executed or submitted the proof is based on the ergodic theory of queues basic integral equations are also derived for the stationary distribution of important performance criteria such as the workload of the queues and program response times an iterative numerical schema that converges to this solution is proposed and various upper and lower bounds on moments are derived using stochastic ordering techniques"
511 "the probabilistic polynomialtime hierarchy bph is the hierarchy generated by" "the probabilistic polynomialtime hierarchy bph is the hierarchy generated by applying the bpoperator to the meyerstockmeyer polynomialtime hierarchy ph where the bpoperator is the natural generalization of the probabilistic complexity class bpp the similarity and difference between the two hierarchies bph and ph is investigated oracles a and b are constructed such that both pha and phb are infinite while bpha is not equal to pha at any level and bphb is identical to phb at every level similar separating and collapsing results in the case that pha is finite having exactly k levels are also considered"
512 "the effects of circumscribing firstorder formulas are explored from a" "the effects of circumscribing firstorder formulas are explored from a computational standpoint first extending work of v lifschitz it is shown that the circumscription of any existential firstorder formula is equivalent to a firstorder formula after this it is established that a set of universal horn clauses has a firstorder circumscription if and only if it is bounded when considered as a logic program thus it is undecidable to tell whether such formulas have firstorder circumscription finally it is shown that there arefirstorder formulas whode circumscription has a conpcomplete modelchecking problem"
513 "unary inclusion dependencies are database constraints expressing subset relationships the" "unary inclusion dependencies are database constraints expressing subset relationships the decidability of implication for these dependencies together with embedded implicational dependencies such as functional dependencies are investigated as shown by casanova et al the unrestricted and finite implication problems are different for the class of functional and unary inclusion dependencies also for this class and for any fixed k finite implication has no kary complete axiomatization for both of these problems complete axiomatizations and polynomialtime decision procedures are provided linear time for unrestricted implication and cubic time for finite implication it follows that functional and unary inclusion dependencies form a semantically natural class of firstorder sentences with equality which although not finitely controllable is efficiently solvable and docile generalizing from these results it is shown that the interaction between functional and inclusion dependencies characterizes unrestricted implication of unary inclusion and all embedded implicational dependencies finite implication of unary inclusion and all full implicational dependencies finite implication of unary inclusion and all embedded tuplegenerating dependencies as a direct consequence of this analysis most of the applications of dependency implication are extended within polynomialtime to database design problems involving unary inclusion dependencies such examples are tests for lossless joins and tests for complementarity of projective views finally if one additionally requires that"
514 "the fundamental satisfiability problem for word equations has been solved" "the fundamental satisfiability problem for word equations has been solved recently by makanin however this algorithm is purely a decision algorithm the main result of this paper solves the complementary problem of generating the set of all solutions specifically the algorithm in this paper generates given a word equation a minimal and complete set of unifiers it stops if this set is finite"
515 "this paper treats languages whose operational semantics is given by" "this paper treats languages whose operational semantics is given by a set of rewrite rules for such languages it is important to be able to determine that there are enough rules to be able to compute the correct meaning of all expressions but not so many that the system of rules is inconsistent a formal framework is developed in which to give a precise treatment of these completeness and soundness issues which are then investigated in the context of an extended version of the functional programming language fp the rewrite rules of fp are shown to be sound and complete with respect to three different notions of completeness the latter half of the paper considers rewrite strategies in order to implement a language based on rewrite rules it does not suffice to know that there are enough rules in the language a good strategy for determining the order in which to apply them is also needed but what is good corresponding to each notion of completeness there is a notion of a good rewrite strategy these notions of goodness are examined and characterized and examples of a number of natural good strategies are given although these results are presented in the context of fp the techniques some of which are nontrivial extensions of techniques first used in the context of lgrcalculus should apply well beyond the realm of fp rewriting systems"
516 "in this paper a new asymptotic method is developed for" "in this paper a new asymptotic method is developed for analyzing closed bcmp queuing networks with a single class chain consisting of a large number of customers a single infinite server queue and a large number of single server queues with fixed stateindependent service rates asymptotic approximations are computed for the normalization constant partition function starting directly from a recursion relation of buzen the approach of the authors employs the ray method of geometrical optics and the method of matched asymptotic expansions the method is applicable when the servers have nearly equal relative utilizations or can be divided into classes with nearly equal relative utilizations numerical comparisons are given that illustrate the accuracy of the asymptotic approximations"
517 "a semantic or model theoretic approach is proposed to study" "a semantic or model theoretic approach is proposed to study the problems p np and np conp this approach seems to avoid the difficulties that recursiontheoretic approaches appear to face in view of the result of baker et al on relativizations of the p np question moreover semantical methods are often simpler and more powerful than syntactical ones the connection between the existence of certain partial extensions of nonstandard models of arithmetic and the question np conp is discussed several problems are stated about nonstandard models and a possible link between the davismatijaseviputnamrobinson theorem on diophantine sets and the np conp question is mentioned"
518 "lower bounds on the complexity of orthogonal range searching in" "lower bounds on the complexity of orthogonal range searching in the static case are established specifically we consider the following dominance search problem given a collection of n weighted points in dspace and a query point q compute the cumulative weight of the points dominated in all coordinates by q it is assumed that the weights are chosen in a commutative semigroup and that the query time measures only the number of arithmetic operations needed to compute the answer it is proved that if m units of storage are available then the query time is at least proportional to log nlogmnd in both the worst and average cases this lower bound is provably tight for m ohgrnlog n degr and any fixed egr a lower bound of ohgrnlog log nd on the time required for executing n inserts and queries is also established authors"
519 "an onltime algorithm is introduced for constructing an optimal huffman" "an onltime algorithm is introduced for constructing an optimal huffman code for a weighted alphabet of size n where each code string must have length no greater than l the algorithm uses on space"
520 "the question is a given join dependency equivalent to some" "the question is a given join dependency equivalent to some set of multivalued dependencies led to the development of acyclicity theory the central question of this paper is is a given equalitygenerating dependency equivalent to a set of functional dependencies an algorithm is presented that answers that question in polynomial time without using the chase process and in the case of a yes answer can be used to find a cover of the set of functional dependencies involved this question is also related to the similar question about join dependencies and multivalued dependencies by proving a result about the hypergraph representation of an egd it is interesting to note that a minimal representation of an egd must be bgracyclic for the egd to be equivalent to a set of fds in contrast to the jdmvd case in which only agr acyclicity is needed the bgracyclicity of an egd not necessarily minimal is always sufficient for the egd to be equivalent to a set of fds as shown finally the algorithm is extended for a single egd to answer the question whether a set of egds with the same righthandside column is equivalent to a set of fds"
521 "a detailed model of a transaction processing system with dynamic" "a detailed model of a transaction processing system with dynamic locking is developed and analyzed transaction classes are distinguished on the basis of the number of data items accessed and the access mode readonly update the performance of the system is affected by transaction blocking and restarts due to lock conflicts that do not or do cause deadlocks respectively the probability of these events is determined by the characteristics of transactions and the database access pattern hardware resource contention due to concurrent transaction processing is taken into account by specifying the throughput characteristic of the computer system for processing transactions when there is no data contention a solution method based on decomposition is developed to analyze the system and also used as the basis of an iterative scheme with reduced computational cost the analysis to estimate the probability of lock conflicts and deadlocks is based on the mean number of locks held by transactions these probabilities are used to derive the state transition probabilities for the markov chain specifying the transitions among the system states the decomposition solution method and the associated iterative scheme are shown to be more accurate than previously defined methods for dynamic locking through validation against simulation results several important conclusions regarding the behavior of dynamic locking systems are derived from parametric studies"
522 "this paper is concerned with the solvability of the problem" "this paper is concerned with the solvability of the problem of processor renaming in unreliable completely asynchronous distributed systems fischer et al prove in that nontrivial consensus cannot be attained in such systems even when only a single benign processor failure is possible in contrast this paper shows that problems of processor renaming can be solved even in the presence of up to t n faulty processors contradicting the widely held belief that no nontrivial problem can be solved in such a system the problems deal with renaming processors so as to reduce the size of the initial name space when only uniqueness of the new names is required we present a lower bound of n on the size of the new name space and a renaming algorithm that establishes an upper bound on n t if the new names are required also to preserve the original order a tight bound of n t is obtained"
523 "reasoning about knowledge seems to play a fundamental role in" "reasoning about knowledge seems to play a fundamental role in distributed systems indeed such reasoning is a central part of the informal intuitive arguments used in the design of distributed protocols communication in a distributed system can be viewed as the act of transforming the systems state of knowledge this paper presents a general framework for formalizing and reasoning about knowledge in distributed systems it is shown that states of knowledge of groups of processors are useful concepts for the design and analysis of distributed protocols in particular distributed knowledge corresponds to knowledge that is distributed among the members of the group while common knowledge corresponds to a fact being publicly known the relationship between common knowledge and a variety of desirable actions in a distributed system is illustrated furthermore it is shown that formally speaking in practical systems common knowledge cannot be attained a number of weaker variants of common knowledge that are attainable in many cases of interest are introduced and investigated"
524 "many problems in the area of symbolic computing can be" "many problems in the area of symbolic computing can be solved by iterative algorithms implementations of these algorithms on multiprocessors can be synchronous or asynchronous asynchronous implementations are potentially more efficient because synchronization is a major source of performance degradation in most multiprocessor systems in this paper sufficient conditions for the convergence of asynchronous iterations to desired solutions are given the main sufficient condition is shown to be also necessary for the case of finite data domains the results are applied to prove the convergence of three asynchronous algorithms for the allpairs shortest path problem the consistent labeling problem and a neural net model"
525 "a simple extension of the relational model is introduced to" "a simple extension of the relational model is introduced to study the effects of dynamic constraints on database evolution both static and dynamic constraints are used in conjunction with the model the static constraints considered here are functional dependencies fds the dynamic constraints involve global updates and are restricted to certain analogs of fds called dynamic fds the results concern the effect of the dynamic constraints on the static constraints satisfied by the database in the course of time the effect of the past history of the database on the static constraints is investigated using the notions of age and age closure the connection between the static constraints and the potential future evolution of the database is briefly discussed using the notions of survivability and survivability closure"
526 "the problem of electing a leader in a synchronous ring" "the problem of electing a leader in a synchronous ring of n processors is considered both positive and negative results are obtained on the one hand if processor ids are chosen from some countable set then there is an algorithm that uses only on messages in the worst case on the other hand any algorithm that is restricted to use only comparisons of ids requires ohgrn log n messages in the worst case alternatively if the number of rounds is required to be bounded by some t in the worst case and ids are chosen from any set having at least fn t elements for a certain very fastgrowing function f then any algorithm requires ohgrn log n messages in the worst case"
527 "we give a simple and new randomized primality testing algorithm" "we give a simple and new randomized primality testing algorithm by reducing primality testing for number n to testing if a specific univariate identity over zn holdswe also give new randomized algorithms for testing if a multivariate polynomial over a finite field or over rationals is identically zero the first of these algorithms also works over zn for any n the running time of the algorithms is polynomial in the size of arithmetic circuit representing the input polynomial and the error parameter these algorithms use fewer random bits and work for a larger class of polynomials than all the previously known methods for example the schwartzzippel test schwartz zippel chenkao and lewinvadhan tests chen and kao lewin and vadhan"
528 "this article introduces the sieve a novel building block that" "this article introduces the sieve a novel building block that allows to adapt to the number of simultaneously active processes the point contention during the execution of an operation we present an implementation of the sieve in which each sieve operation requires ok log k steps where k is the point contention during the operationthe sieve is the cornerstone of the first waitfree algorithms that adapt to point contention using only read and write operations specifically we present efficient algorithms for longlived renaming timestamping and collecting information"
529 "the theory of generalized functions is the foundation of the" "the theory of generalized functions is the foundation of the modern theory of partial differential equations pde as computers are playing an everlarger role in solving pdes it is important to know those operations involving generalized functions in analysis and pde that can be computed on digital computers in this article we introduce natural concepts of computability on test functions and generalized functions as well as computability on schwartz test functions and tempered distributions type turing machines are used as the machine model weihrauch it is shown here that differentiation and integration on distributions are computable operators and various types of fourier transforms and convolutions are also computable operators as an application it is shown that the solution operator of the distributional inhomogeneous three dimensional wave equation is computable"
530 "we describe a slightly subexponential time algorithm for learning parity" "we describe a slightly subexponential time algorithm for learning parity functions in the presence of random classification noise a problem closely related to several cryptographic and coding problems our algorithm runs in polynomial time for the case of parity functions that depend on only the first olog n log log n bits of input which provides the first known instance of an efficient noisetolerant algorithm for a concept class that is not learnable in the statistical query model of kearns thus we demonstrate that the set of problems learnable in the statistical query model is a strict subset of those problems learnable in the presence of noise in the pac modelin codingtheory terms what we give is a polyn time algorithm for decoding linear k n codes in the presence of random noise for the case of k c log n log log n for some c the case of k olog n is trivial since one can just individually check each of the k possible messages and choose the one that yields the closest codeworda natural extension of the statistical query model is to allow queries about statistical properties that involve ttuples of examples as opposed to just single examples the second result of this article is to show that any class of functions learnable strongly or weakly with twise queries for t olog n is also weakly learnable with standard unary queries hence this natural extension to the statistical query model does not increase the set of weakly learnable functions"
531 "in this article we develop a general methodology mainly based" "in this article we develop a general methodology mainly based upon lyapunov functions to derive bounds on average delays and on averages and variances of queue lengths in complex systems of queues we apply this methodology to cellbased switches and routers considering first outputqueued oq architectures in order to provide a simple example of our methodology and then both inputqueued iq and combined inputoutput queued cioq architectures these latter switching architectures require a scheduling algorithm to select at each slot a subset of inputbuffered cells that can be transferred toward output ports although the stability properties ie the limit throughput of iq and cioq cellbased switches were already studied for several classes of scheduling algorithms very few analytical results concerning cell delays or queue lengths are available in the technical literature we concentrate on maximum weight matching mwm and maximal size matching msm scheduling algorithms while the former was proved to maximize throughput the latter allows simpler implementation the derived bounds are shown to be rather tight when compared to simulation results"
532 "we consider the problem of scheduling a collection of dynamically" "we consider the problem of scheduling a collection of dynamically arriving jobs with unknown execution times so as to minimize the average flow time this is the classic cpu scheduling problem faced by timesharing operating systems where preemption is allowed it is easy to see that every algorithm that doesnt unnecessarily idle the processor is at worst ncompetitive where n is the number of jobs yet there was no known nonclairvoyant algorithm deterministic or randomized with a competitive ratio provably o nepsi in this article we give a randomized nonclairvoyant algorithm rmlf that has competitive ratio olog n log log n against an oblivious adversary rmlf is a slight variation of the multilevel feedback mlf algorithm used by the unix operating system further justifying the adoption of this algorithm it is known that every randomized nonclairvoyant algorithm is log ncompetitive and that every deterministic nonclairvoyant algorithm is ncompetitive"
533 "this article deals with randomized allocation processes placing sequentially n" "this article deals with randomized allocation processes placing sequentially n balls into n bins we consider multiplechoice algorithms that choose d locations bins for each ball at random inspect the content of these locations and then place the ball into one of them for example in a location with minimum number of balls the goal is to achieve a good load balancing this objective is measured in terms of the maximum load that is the maximum number of balls in the same binmultiplechoice algorithms have been studied extensively in the past previous analyses typically assume that the d locations for each ball are drawn uniformly and independently from the set of all bins we investigate whether a nonuniform or dependent selection of the d locations of a ball may lead to a better load balancing three types of selection resulting in three classes of algorithms are distinguished uniform and independent nonuniform and independent and nonuniform and dependentour first result shows that the wellstudied uniform greedy algorithm class does not obtain the smallest possible maximum load in particular we introduce a nonuniform algorithm class that obtains a better load balancing surprisingly this algorithm uses an unfair tiebreaking mechanism called alwaysgoleft resulting in an asymmetric assignment of the balls to the bins our second result is a lower bound showing that a dependent allocation class cannot yield significant further improvementour upper and lower bounds on the maximum load are tight up to additive constants proving that the alwaysgoleft algorithm achieves an almost optimal load balancing among all sequential multiplechoice algorithm furthermore we show that the results for the alwaysgoleft algorithm can be generalized to allocation processes with more balls than bins and even to infinite processes in which balls are inserted and deleted by an oblivious adversary"
534 "the power of sharedmemory in models of parallel computation is" "the power of sharedmemory in models of parallel computation is studied and a novel distributed data structure that eliminates the need for shared memory without significantly increasing the run time of the parallel computation is described more specifically it is shown how a complete network of processors can deterministically simulate one pram step in olog nlog log n time when both models use n processors and the size of the prams shared memory is polynomial in n the best previously known upper bound was the trivial on it is established that this upper bound is nearly optimal and it is proved that an online simulation of t pram steps by a complete network of processors requires ohgrtlog n log log n time a simple consequence of the upper bound is that an ultracomputer the currently feasible generalpurpose parallel machine can simulate one step of a pram the most convenient parallel model to program in olog nlog log n steps"
535 "allens interval algebra is one of the best established formalisms" "allens interval algebra is one of the best established formalisms for temporal reasoning this article provides the final step in the classification of complexity for satisfiability problems over constraints expressed in this algebra when the constraints are chosen from the full allens algebra this form of satisfiability problem is known to be npcomplete however eighteen tractable subalgebras have previously been identified we show here that these subalgebras include all possible tractable subsets of allens algebra in other words we show that this algebra contains exactly eighteen maximal tractable subalgebras and reasoning in any fragment not entirely contained in one of these subalgebras is npcomplete we obtain this dichotomy result by giving a new uniform description of the known maximal tractable subalgebras and then systematically using a general algebraic technique for identifying maximal subalgebras with a given property"
536 "we consider the traveling salesman problem when the cities are" "we consider the traveling salesman problem when the cities are points in numxdd for some fixed d and distances are computed according to geometric distances determined by some norm we show that for any polyhedral norm the problem of finding a tour of maximum length can be solved in polynomial time if arithmetic operations are assumed to take unit time our algorithms run in time onf log n where f is the number of facets of the polyhedron determining the polyhedral norm thus for example we have on log n algorithms for the cases of points in the plane under the rectilinear and sup norms this is in contrast to the fact that finding a minimum length tour in each case is nphard our approach can be extended to the more general case of quasinorms with a not necessarily symmetric unit ball where we get a complexity of onf log nfor the special case of twodimensional metrics with f which includes the rectilinear and sup norms we present a simple algorithm with on running time the algorithm does not use any indirect addressing so its running time remains valid even in comparison based models in which sorting requires n log n time the basic mechanism of the algorithm provides some intuition on why polyhedral norms allow fast algorithmscomplementing the results on simplicity for polyhedral norms we prove that for the case of euclidean distances in numxdd for d the maximum tsp is nphard this sheds new light on the wellstudied difficulties of euclidean distances"
537 "we characterize the performance of difference coding for compressing sets" "we characterize the performance of difference coding for compressing sets and database relations through an analysis of the problem of estimating the number of bits needed for storing the spacings between values in sets of integers we provide analytical expressions for estimating the effectiveness of difference coding when the elements of the sets or the attribute fields in database tuples are drawn from the uniform and zipf distributions we also examine the case where a uniformly distributed domain is combined with a zipf distribution and with an arbitrary distribution we present limit theorems for most cases and probabilistic convergence results in other cases we also examine the effects of attribute domain reordering on the compression ratio our simulations show excellent agreement with theory"
538 "we study analogs of classical relational calculus in the context" "we study analogs of classical relational calculus in the context of strings we start by studying string logics taking a classical modeltheoretic approach we fix a set of string operations and look at the resulting collection of definable relations these form an algebraa class of nary relations for every n closed under projection and boolean operations we show that by choosing the string vocabulary carefully we get string logics that have desirable properties computable evaluation and normal forms we identify five distinct models and study the differences in their modeltheory and complexity of evaluation we identify a subset of these models that have additional attractive properties such as finite vc dimension and quantifier eliminationonce you have a logic the addition of free predicate symbols gives you a string query language the resulting languages have attractive closure properties from a database point of view while sql does not allow the full composition of string patternmatching expressions with relational operators these logics yield compositional query languages that can capture common stringmatching queries while remaining tractable for each of the logics studied in the first part of the article we study properties of the corresponding query languages we give bounds on the data complexity of queries extend the normal form results from logics to queries and show that the languages have corresponding algebras expressing safe queries"
